State,County,AreaName,FIPS,Vax_White,Vax_Black,VaxNumb_White,VaxNumb_Black,Total_Whole,Total_White,Total_Black,HighSchool_Rate,HighSchool_White,HighSchool_Black,Bachelor_Rate,Bachelor_White,Bachelor_Black,IT_Rate,IT_White,IT_Black,CnoI_Rate,CnoI_White,CnoI_Black,noC_Rate,noC_White,noC_Black,Unemployment_Rate,Unemployment_White,Unemployment_Black,TCI,fixed_d,fixed_u,fixed_lat,mobile_d,mobile_u,mobile_lat,undervaccination,barriers,resource_constrained,inaccessibility,irregular_behavior,CVAC,FQHC,FacDensity10K,HOPD,PHMCY,RUHC,cases,deaths,incident_rate,mortality,winner,votes_R,votes_D,votes_3party,votes_total,republican,republican_rate,MeanIncome,MeanIncome_White,MeanIncome_Black,MedianIncome,MedianIncome_White,MedianIncome_Black,AREA_SQMI,DENSITY,EP_POV,Age65,EP_DISABL,EP_MINRTY,EP_LIMENG,EP_NOVEH,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,Rate_poorhealth,Num_providerb,Num_providerc,injury_deaths,Segregation,AvgTrafficVolume,Rate_viocrime,Above75_Rate,Above75_White,Above75_Black,Above65_Rate,Above65_White,Above65_Black,Below19_Rate,Below19_White,Below19_Black,Below24_Rate,Below24_White,Below24_Black,Below29_Rate,Below29_White,Below29_Black,Below39_Rate,Below39_White,Below39_Black,urban,FluVax_Rate,FluVax_White,FluVax_Black,racial_bias,racial_weighted_bias,racial_explicit_bias,racial_weighted_explicit_bias,sex_bias,sex_weighted_bias,sex_explicit_bias,sex_weighted_explicit_bias,hesitancy,strong_hesitancy,Vax_Disparity,HighSchool_Disparity,Bachelor_Disparity,IT_Disparity,CnoI_Disparity,noC_Disparity,Above75_Disparity,Unemployment_Disparity,MeanIncome_Disparity,MedianIncome_Disparity,FluVax_Disparity
California,Glenn,"Glenn, California",6021,0.14340518622489326,0.04773740053050398,3627.00397,17.997,28393,25292,377,0.4780471940158277,0.7829999999999999,0.8759999999999999,0.0913525819390741,0.148,0.133,0.77,0.762,0.941,0.1159999999999999,0.127,0.0,0.11,0.107,0.059,0.053,0.0559999999999999,0.0,0.0,121.1396623544631,10.57367917205692,26.94566623544631,41.75967781690142,10.19848767605634,43.24823943661972,0.864056033110474,0.921044253422477,0.720789557465775,0.226997771410379,0.997134670487106,0.872333651703279,2,2.4654,0,3,2,2335,25,8223.85799316733,1.0706638115631693,D,7063,3995,234,11292,0,0.625487070492384,22668.0,24448.0,24909.0,49633.0,50781.0,,1313.9669943,21.231126901221582,0.188,0.154,0.168,0.48,0.1,0.048,0.8646,0.8192,0.9542,0.4871,0.8895,0.283,10,9,62.0,,132.19481628,408.14134579,0.0668826823512837,0.0698639886130001,0.0424403183023872,0.1576444898390448,0.1640044282777162,0.0928381962864721,0.2925016729475575,0.2883915862723391,0.2970822281167108,0.3578698975099496,0.3532342242606358,0.3925729442970822,0.4241538407353925,0.4180373240550372,0.4668435013262599,0.550628676082133,0.5434920132848331,0.6657824933687002,0.0,0.36,0.37,0.34,0.249126915575529,0.358490962331807,0.477272727272727,0.558372394500482,0.477771414907831,0.358214125928332,2.44871794871795,1.78575055454566,0.14,0.05,0.09566778569438927,-0.09299999999999997,0.014999999999999986,-0.17899999999999994,0.127,0.048,0.027423670310612894,0.0559999999999999,-461.0,,0.02999999999999997
California,Humboldt,"Humboldt, California",6023,0.31213322815740496,0.21159453567889003,35217.992133,426.99777300000005,135558,112830,2018,0.6244385432473445,0.921,0.7440000000000001,0.2114491654021244,0.324,0.22,0.87,0.882,0.7070000000000001,0.069,0.059,0.122,0.0579999999999999,0.0559999999999999,0.171,0.078,0.065,0.151,1.1,168.1923301143583,23.44672986022872,42.43468869123253,42.01248613251155,11.90257858243451,75.15870570107859,0.995542820757721,0.461954791467686,0.0506208213944604,0.479146768545049,0.981216173193251,0.663482967207896,22,3.7622,2,23,4,3507,36,2587.084495197628,1.0265183917878529,D,21770,44768,2290,68828,0,0.3162956936130645,28769.0,31040.0,17731.0,48041.0,49820.0,23973.0,3568.1722238,38.04973288408456,0.203,0.1669999999999999,0.163,0.254,0.019,0.076,0.643,0.3225,0.7459,0.9042,0.7605,0.12,13,8,102.7,65.592092169,280.51409056,432.13579506,0.0682512282565396,0.0752813967916334,0.0327056491575817,0.1858171410023753,0.2057874678720198,0.0777998017839445,0.2225394296168429,0.2003545156430027,0.2517343904856293,0.3146992431284026,0.2866968004963219,0.3840436075322101,0.3872217058380914,0.355490561021005,0.5113974231912785,0.5156611929948804,0.482717362403616,0.6764122893954411,0.0,0.4,0.41,0.31,0.347760127356602,0.359354995795668,0.411157024793388,0.425935745832199,0.127972447820501,0.168584431504714,0.111738148984199,0.115625905774875,0.13,0.05,0.10053869247851493,0.17699999999999994,0.10400000000000001,0.17499999999999993,-0.063,-0.11500000000000012,0.0425757476340517,-0.086,13309.0,25847.0,0.09999999999999998
California,Imperial,"Imperial, California",6025,0.03540678686277869,0.04243618272591114,5787.026872,254.99902200000002,181215,163444,6009,0.4228677155119415,0.731,0.745,0.097177251728721,0.1669999999999999,0.095,0.8420000000000001,0.841,0.715,0.081,0.087,0.148,0.074,0.067,0.138,0.142,0.14,0.163,0.0,122.4883724097675,13.53142329020333,28.41725848817978,36.47417027972028,14.28025594405594,44.98671328671329,0.813753581661891,0.843043616682585,0.533588029290035,0.663482967207896,0.999363260108246,0.898758357211079,8,1.7659,2,20,2,27661,715,15264.188946831113,2.58486677994288,D,20847,34678,1193,56718,0,0.3675552734581614,18018.0,19146.0,14532.0,47622.0,49041.0,30917.0,4176.578436,43.14919563023861,0.242,0.125,0.144,0.89,0.207,0.074,0.9854,0.7759,0.9984,0.9869,0.9978,0.29,16,9,41.8,52.889216438,225.51828703,366.25347999,0.0588417073641806,0.0595127383079219,0.0336162423032118,0.1331953756587479,0.1348474095102909,0.0773839241138292,0.3133294705184449,0.3198220797337314,0.1810617407222499,0.3840631294318903,0.3895829764322948,0.2825761357963055,0.4612973539718014,0.4654560583441423,0.3965718089532368,0.5989846315150512,0.6002912312473997,0.6228989848560492,1.0,0.32,0.39,0.23,0.425159009776172,0.384429428839108,0.568181818181818,0.578104345055757,0.294795230975127,0.304919490480893,1.21130952380952,1.1298820854739,0.14,0.06,-0.007029395863132448,-0.014000000000000012,0.0719999999999999,0.126,-0.061,-0.07100000000000001,0.0258964960047101,-0.022999999999999993,4614.0,18124.0,0.16
California,Inyo,"Inyo, California",6027,0.2786032942238267,0.05935479452054794,4013.0018499999996,12.9987,18039,14404,219,0.6543587376680321,0.885,0.8170000000000001,0.2040039231523683,0.283,0.2289999999999999,0.8390000000000001,0.8420000000000001,0.8909999999999999,0.104,0.099,0.109,0.053,0.055,0.0,0.0409999999999999,0.037,0.051,0.1,66.31424945533769,9.496980392156862,47.89542483660131,38.36002380952381,8.03674603174603,76.2936507936508,0.90417064629099,0.482330468003821,0.123845908946195,0.234320280165552,0.912766634829672,0.561922954473098,0,2.2174,0,4,0,1408,38,7805.3107156716,2.698863636363636,D,4620,4634,227,9481,0,0.4872903702141124,32590.0,34697.0,19956.0,57316.0,57142.0,,10180.9338418,1.7763596425455752,0.102,0.2289999999999999,0.141,0.37,0.027,0.068,0.2844,0.2563,0.8535,0.8902,0.5701,,9,6,85.5,56.92264574,94.290395789,600.45306913,0.1041077665059038,0.1160094418217161,0.0365296803652968,0.2343810632518432,0.2608997500694252,0.045662100456621,0.2260103109928488,0.2006387114690364,0.2785388127853881,0.2711347635678253,0.2412524298805887,0.3744292237442922,0.3223571151394201,0.2885309636212163,0.4885844748858447,0.4456455457619602,0.4066231602332685,0.730593607305936,0.0,0.37,0.4,0.0,0.314788584068091,0.369777378523834,0.32,0.564589752930823,0.12923151080096,0.264865314785231,0.18,0.519548883294908,0.12,0.05,0.21924849970327875,0.06799999999999995,0.054000000000000076,-0.04899999999999982,-0.009999999999999995,0.055,0.0794797614564193,-0.013999999999999999,14741.0,,0.4
California,Kern,"Kern, California",6029,0.0984682870847105,0.11129854313990264,72960.96353000001,6264.104605,900202,740959,56282,0.4465553126366419,0.745,0.828,0.1019116746829908,0.16,0.154,0.8270000000000001,0.818,0.777,0.075,0.072,0.114,0.096,0.107,0.108,0.098,0.093,0.15,1.9,144.5989934498265,34.73958713373442,29.77912157861235,42.86332341205651,14.29206168446026,50.47190768898954,0.848455905762496,0.758675581025151,0.534543139127667,0.379496975485514,0.998089780324738,0.817892390958293,51,1.9551,7,109,9,106628,1293,11844.897034221209,1.2126270773155268,D,164484,133366,7376,305226,0,0.5388924927758448,23326.0,24420.0,18134.0,53350.0,54751.0,36812.0,8132.2564363,108.58646759567384,0.22,0.104,0.1119999999999999,0.652,0.104,0.068,0.9357,0.5552,0.9799,0.9245,0.9659,0.237,23,13,61.1,48.367834503,302.58154042,545.33785309,0.0443033896836487,0.0465194430461064,0.029316655413809,0.1123692237964368,0.1160685004163523,0.0833126043850609,0.3156358239595113,0.3154951893424602,0.3125866173909953,0.3875130248544216,0.3859498298826251,0.4031839664546391,0.4693502125078593,0.4662687139234424,0.4999822323300522,0.6125758440883269,0.6084128811445707,0.6553605060232401,1.0,0.38,0.41,0.25,0.389076801400895,0.384072529320876,0.860649247822645,0.79293327224636,0.32432162715604,0.3360849467486,1.21166394779772,1.1571419253184,0.14,0.06,-0.01283025605519214,-0.08299999999999996,0.006000000000000005,0.040999999999999925,-0.04200000000000001,-0.0010000000000000009,0.017202787632297396,-0.056999999999999995,6286.0,17939.0,0.15999999999999998
California,Kings,"Kings, California",6031,0.0752868912306809,0.06893202732766926,9308.99824,786.996956,152940,123647,11417,0.4493660198380358,0.7609999999999999,0.787,0.0981402759116906,0.161,0.126,0.825,0.81,0.8320000000000001,0.1009999999999999,0.113,0.12,0.072,0.075,0.047,0.076,0.071,0.0819999999999999,0.8,172.6938197164079,18.68738757596218,21.82072923700203,42.73541297631307,11.40912358393409,38.97631307929969,0.87774594078319,0.695319961795606,0.412925819802611,0.276345113021331,1.0,0.752308182107609,16,2.2885,1,17,1,22676,243,14826.72943638028,1.0716175692361969,D,24072,18699,1087,43858,0,0.5488622372201195,22373.0,24177.0,21366.0,57848.0,60038.0,48427.0,1390.3084462,107.94367279446944,0.208,0.0969999999999999,0.124,0.6729999999999999,0.1,0.064,0.9283,0.6068,0.9828,0.9363,0.9707,0.2689999999999999,10,5,46.7,31.0153549,117.25534278,443.3772393,0.0441284163724336,0.0474091567122534,0.0197074537969694,0.1047992676866745,0.1108073790710652,0.0581588858719453,0.2966261278932915,0.2993360130047635,0.2081983007795393,0.3786648358833529,0.3790144524331362,0.3083997547516861,0.467281286779129,0.4646129707958947,0.4224402207234825,0.6244932653328102,0.6197077163214635,0.6103179469212577,1.0,0.36,0.41,0.21,0.385446927169356,0.373418383510418,0.627906976744186,0.604309018047383,0.335562706233855,0.32515658207839,0.588461538461538,0.611652965181691,0.16,0.06,0.00635486390301164,-0.026000000000000134,0.035,-0.02200000000000002,-0.006999999999999992,0.027999999999999997,0.027701702915284003,-0.010999999999999913,2811.0,11611.0,0.19999999999999998
California,Lake,"Lake, California",6033,0.2206857002926063,0.20799010362694303,12368.992129999999,280.99463000000003,64386,56048,1351,0.6204354154800329,0.888,0.778,0.1132523258021644,0.1639999999999999,0.142,0.809,0.8170000000000001,0.7509999999999999,0.106,0.1009999999999999,0.059,0.083,0.08,0.1889999999999999,0.087,0.083,0.125,0.9,80.9275520361991,20.41849321266968,85.75301659125189,22.2477239165329,6.867935794542537,61.1701444622793,0.996816300541229,0.840815027061445,0.50111429481057,0.28080229226361,0.908946195479147,0.82043935052531,1,1.2425,0,6,1,3358,43,5215.419501133787,1.2805241215008931,D,13123,14941,736,28800,0,0.4556597222222222,27362.0,30035.0,20646.0,47040.0,48948.0,31638.0,1256.5165708,51.05225151082425,0.21,0.217,0.201,0.289,0.035,0.069,0.7959,0.887,0.8319,0.837,0.9178,0.204,11,6,128.0,55.312216221,34.014772143,535.47314438,0.0895070356909887,0.094668855266914,0.1043671354552183,0.2306246699593079,0.2423101627176705,0.2294596595114729,0.2307955145528531,0.2165108478447045,0.233160621761658,0.2774050259373156,0.260651584356266,0.2701702442635085,0.332991644146243,0.3143020268341421,0.3523316062176165,0.4470537073276799,0.4281151869825864,0.4722427831236121,0.0,0.29,0.29,0.19,0.407683879132949,0.379320729914405,0.747826086956522,0.638897376234834,0.381629500689465,0.349445619909671,0.96551724137931,0.923008699594827,0.14,0.06,0.012695596665663278,0.10999999999999999,0.02199999999999991,0.06600000000000017,0.0419999999999999,-0.10899999999999989,-0.009698280188304292,-0.041999999999999996,9389.0,17310.0,0.09999999999999998
California,Lassen,"Lassen, California",6035,0.15113175569927242,0.018683808485792135,3738.999636,47.998704,30573,24740,2569,0.6692454632282713,0.8590000000000001,0.648,0.1318051575931232,0.142,0.039,0.838,0.8340000000000001,0.959,0.053,0.055,0.003,0.1,0.1009999999999999,0.038,0.065,0.053,0.168,0.4,33.18018509895227,6.198323632130384,60.30616996507567,37.64969130434783,10.40838695652174,70.3,0.892709328239414,0.640878701050621,0.386819484240688,0.170009551098376,0.995542820757721,0.698185291308501,5,2.9438,0,4,0,5660,24,18513.067085336734,0.4240282685512367,D,8970,2799,216,11985,0,0.7484355444305382,22134.0,24648.0,5379.0,56352.0,56859.0,61450.0,4541.1833033,6.867152880029836,0.138,0.133,0.168,0.342,0.017,0.059,0.6924,0.0535,0.7832,0.7198,0.5997,0.182,12,9,84.3,,38.096758613,586.92995433,0.0580904719850848,0.0656022635408245,0.0077851304009342,0.154973342491741,0.1726354082457558,0.0249124172829894,0.1928499002387727,0.1933306386418755,0.0626702997275204,0.2685703071337454,0.2608326596604688,0.2063059556247567,0.3653223432440388,0.3483427647534357,0.3818606461658232,0.5327249533902463,0.5061034761519806,0.6667964188400156,0.0,0.26,0.27,0.21,0.487308740143357,0.386286258137014,0.613333333333333,0.593644677340709,0.413803487096227,0.322584172100934,1.60714285714286,1.22543074346279,0.15,0.06,0.1324479472134803,0.21100000000000008,0.10299999999999998,-0.12499999999999989,0.052,0.06299999999999989,0.0578171331398903,-0.11500000000000002,19269.0,-4591.0,0.060000000000000026
California,Los Angeles,"Los Angeles, California",6037,0.1130628842083375,0.19596816464590522,802555.288542,176207.91073200002,10039107,7098309,899166,0.5431413321753006,0.812,0.898,0.2250400682700707,0.351,0.267,0.8690000000000001,0.871,0.812,0.076,0.07,0.103,0.053,0.0559999999999999,0.083,0.061,0.0579999999999999,0.1,8.0,171.0166882100653,38.49824627255352,15.42481990134497,83.3215818383073,20.7391211205245,34.15393588488229,0.858962113976441,0.449538363578478,0.243234638650111,0.56383317414836,0.994906080865966,0.709009869468322,419,1.5419999999999998,73,1055,1,1223205,23344,12184.40046510113,1.908429085885032,D,1145530,3028885,89028,4263443,0,0.2686865990702819,34156.0,40859.0,29913.0,68044.0,75422.0,48823.0,4058.1913941,2488.3133936662152,0.16,0.129,0.099,0.737,0.1369999999999999,0.09,0.6159,0.1047,0.9933,0.9045,0.7682,0.2239999999999999,51,31,36.9,57.098106069,2069.7537739,488.34611236,0.0603072564123482,0.0580807344397095,0.0617438826646025,0.1408245773254533,0.1356190608213871,0.1437621084427124,0.2389759368039408,0.2473107327393045,0.2208402008083045,0.3065505726754381,0.316126136520684,0.2882148568784852,0.3904604264104367,0.3998817183078392,0.3785952760669331,0.5413194619800347,0.5496375263460636,0.5276400575644542,1.0,0.39,0.43,0.21,0.376245103055117,0.375463401240874,0.69078882416823,0.626297074830744,0.268045044946896,0.284778207100923,0.859854906753933,0.803756685231677,0.11,0.04,-0.08290528043756772,-0.08599999999999997,0.08399999999999996,0.05899999999999994,-0.03299999999999999,-0.027000000000000107,-0.003663148224892998,-0.04200000000000011,10946.0,26599.0,0.22
California,Madera,"Madera, California",6039,0.12412786274901429,0.11563342105263158,16779.97687,757.977075,157327,135183,6555,0.4424302978399467,0.773,0.81,0.094103013743322,0.163,0.156,0.8320000000000001,0.83,0.835,0.098,0.095,0.08,0.068,0.073,0.084,0.087,0.074,0.132,0.6,114.5728825555904,14.88978077043533,37.14093329157532,33.35158172588832,8.905456852791879,43.52284263959391,0.92836676217765,0.730340655842088,0.337790512575613,0.183381088825215,0.995861190703598,0.73129576567972,19,2.3518,1,16,1,16085,236,10223.928505596625,1.4672054709356543,D,29378,23168,1176,53722,0,0.5468523137634489,22853.0,25155.0,17184.0,57585.0,60828.0,42703.0,2136.9268752,72.54015184094308,0.208,0.134,0.132,0.655,0.132,0.06,0.9258,0.6727,0.9847,0.8239,0.9541,0.311,16,12,60.5,43.057668542,196.57767392,620.23550783,0.0573455287395043,0.0596746632342824,0.0390541571319603,0.1434782332339649,0.1489092563414038,0.0977879481311975,0.3005523527430129,0.3020424165760487,0.2306636155606407,0.3670571484869094,0.3667620928667066,0.3107551487414187,0.4394414181926815,0.4373774808962665,0.4090007627765065,0.5726798324508826,0.5674899950437555,0.5748283752860411,1.0,0.36,0.4,0.28,0.418154600572569,0.382860999463188,0.714285714285714,0.645476487843439,0.442936621797479,0.401890472415268,1.83018867924528,1.62013173525018,0.14,0.06,0.008494441696382707,-0.03700000000000003,0.007000000000000006,-0.0050000000000000044,0.015,-0.01100000000000001,0.0206205061023221,-0.05800000000000001,7971.0,18125.0,0.12
California,Marin,"Marin, California",6041,0.4103051555830288,0.23902421604350785,90603.99476100001,1758.0231090000002,258826,220821,7355,0.6877049310164578,0.965,0.84,0.4443854841520014,0.644,0.287,0.932,0.948,0.889,0.034,0.022,0.071,0.032,0.0279999999999999,0.04,0.037,0.037,0.043,3.6,173.8422059280944,34.30408270057634,20.37613210136309,53.49643512658228,14.74112262658228,37.05300632911393,0.783190066857689,0.0888252148997135,0.14645017510347,0.023241006049029,0.885705189430118,0.314549506526584,17,1.8932,3,29,0,13760,224,5316.312889740598,1.627906976744186,D,24612,128288,2901,155801,0,0.157970744732062,72466.0,82316.0,34547.0,115246.0,123676.0,48602.0,520.4565338,500.1282203136403,0.076,0.21,0.089,0.286,0.04,0.049,0.0334,0.0751,0.8415,0.6985,0.2701,0.0969999999999999,19,13,52.0,49.691672137,870.32879333,177.85725089,0.0987111032121966,0.1070731497457216,0.0421481985044187,0.2295132637370279,0.247150406890649,0.1109449354180829,0.219332679097154,0.2113159527400021,0.1874915023793338,0.2643513402826609,0.2539930531969332,0.2556084296397009,0.3057498087518255,0.2919151711114432,0.3273963290278722,0.4054306754344617,0.3843429746265074,0.4940856560163154,1.0,0.51,0.52,0.28,0.33085660475009,0.339161404813544,0.558695652173913,0.473691907021813,0.165664208506279,0.194127114848802,0.429669030732861,0.395253600668234,0.08,0.03,0.17128093953952098,0.125,0.35700000000000004,0.05899999999999994,-0.048999999999999995,-0.0120000000000001,0.0649249512413029,-0.005999999999999998,47769.0,75074.0,0.24
California,Mariposa,"Mariposa, California",6043,0.20932044884144752,0.08369191189427312,3215.9993759999998,18.998064,17203,15364,227,0.7081486952240276,0.921,0.654,0.194177744953225,0.253,0.084,0.778,0.782,0.081,0.096,0.086,0.675,0.106,0.11,0.244,0.083,0.079,0.2189999999999999,0.1,13.11851033834586,3.892302631578947,132.0479323308271,37.81916942148761,8.806450413223137,62.23553719008265,0.998089780324738,0.766953199617956,0.615727475326329,0.152499204075135,0.917542184017829,0.802610633556192,0,2.3252,0,3,1,415,7,2412.3699354763703,1.686746987951807,D,5950,4088,242,10280,0,0.5787937743190662,28757.0,29080.0,23940.0,48820.0,50218.0,,1448.8370017,12.106261766795958,0.14,0.267,0.184,0.195,0.012,0.032,0.4783,0.3594,0.618,0.5938,0.5293,0.165,10,7,95.6,,9.0270128303,431.42857143,0.1218973434866011,0.1250976308253059,0.0440528634361233,0.289135615880951,0.3003775058578495,0.1101321585903083,0.17787595186886,0.1698776360322832,0.1629955947136563,0.2204266697669011,0.2102317104920593,0.2158590308370044,0.2772190896936581,0.2639937516271804,0.4008810572687225,0.3803406382607684,0.3652043738609737,0.5859030837004405,0.0,0.33,0.33,,0.289696704095683,0.365897618104202,0.888888888888889,0.619439602114571,0.15246873406738,0.273471930651197,0.785714285714286,0.818226114825297,0.12,0.05,0.1256285369471744,0.267,0.16899999999999998,0.7010000000000001,-0.5890000000000001,-0.134,0.08104476738918259,-0.1399999999999999,5140.0,,
California,Mendocino,"Mendocino, California",6045,0.2557595444974282,0.12677132048681541,19093.984554,124.996522,86749,74656,986,0.6185096267005602,0.884,0.898,0.176046226992421,0.257,0.1969999999999999,0.8490000000000001,0.851,0.9,0.062,0.059,0.046,0.085,0.085,0.054,0.087,0.079,0.162,0.8,45.42513163919413,7.619265796703297,120.5549450549451,22.61879078014185,6.531225768321515,61.67139479905438,0.909264565425024,0.711238459089462,0.055396370582617,0.418656478828399,0.943966889525629,0.687679083094556,13,3.5735,1,16,1,3965,47,4570.657875018732,1.185372005044136,D,13267,28782,1287,43336,0,0.3061426989108362,29035.0,31424.0,29349.0,51416.0,52191.0,,3506.3569959,24.93242989867345,0.185,0.204,0.168,0.344,0.054,0.063,0.6965,0.8182,0.8841,0.8491,0.8818,0.16,13,8,88.6,,96.424663799,640.48580677,0.0849462241639673,0.0916470210030004,0.037525354969574,0.2308383958316522,0.2489016288041148,0.0943204868154158,0.2318528167471671,0.2176516288041148,0.2484787018255578,0.2817438817738533,0.2641582726103729,0.3154158215010142,0.3381479901785611,0.3187553579082726,0.4016227180527383,0.4558323438886903,0.4332538576939563,0.5801217038539553,0.0,0.3,0.3,0.17,0.363497001265343,0.368496659846176,0.63265306122449,0.57822778336531,0.202928777183783,0.245835303216881,0.927325581395349,0.877749929083191,0.14,0.06,0.1289882240106128,-0.014000000000000012,0.06000000000000011,-0.049000000000000044,0.012999999999999998,0.031000000000000007,0.0541216660334264,-0.083,2075.0,,0.12999999999999998
California,Merced,"Merced, California",6047,0.08858388376251945,0.12708798299350826,20209.970161,1389.96127,277680,228145,10937,0.4100930325444344,0.768,0.8640000000000001,0.0828362679970308,0.162,0.132,0.8759999999999999,0.872,0.794,0.069,0.074,0.075,0.051,0.05,0.129,0.119,0.105,0.239,1.5,144.4114593690781,23.22529829450452,28.72310779177349,39.95984408300617,13.24352776219854,43.60628154795289,0.805475963069086,0.657752308182108,0.604902897166507,0.410697230181471,0.998726520216492,0.808978032473734,18,2.0167,2,31,5,30968,442,11152.405646787667,1.427279772668561,D,39397,48991,2153,90541,0,0.4351288366596348,23011.0,27872.0,20043.0,53672.0,58416.0,40809.0,1935.6455211,139.01047328494758,0.2269999999999999,0.109,0.136,0.718,0.1369999999999999,0.073,0.9615,0.7224,0.992,0.8274,0.9717,0.23,15,10,59.7,45.826936552,207.85350671,555.33866693,0.0470865744742149,0.0485699883845799,0.0469050013714912,0.1139297032555459,0.1170571347169563,0.1182225473164487,0.3312373955632383,0.3299129939292993,0.3131571728993325,0.4042855084989916,0.4015560279646716,0.381823169059157,0.4817811869778162,0.4762672861557342,0.4665813294322026,0.6165982425813886,0.6087882706173705,0.6095821523269636,1.0,0.41,0.45,0.32,0.351066383605294,0.361838852900052,0.467692307692308,0.479203946440924,0.294877788995024,0.308996662685637,0.884393063583815,0.798371923740678,0.14,0.06,-0.03850409923098881,-0.09600000000000009,0.03,0.07799999999999996,-0.0010000000000000009,-0.079,0.0016649870130886965,-0.134,7829.0,17607.0,0.13
California,Modoc,"Modoc, California",6049,0.2276225196204155,0.21259779527559056,1775.000408,26.99992,8841,7798,127,0.6434080930342946,0.852,0.971,0.1031209208496499,0.158,0.095,0.789,0.785,0.846,0.081,0.0819999999999999,0.154,0.131,0.133,0.0,0.086,0.08,0.2239999999999999,0.1,14.76690638297872,6.59224255319149,45.53191489361702,21.0729375,5.8729375,69.91666666666667,0.972620184654568,0.950334288443171,0.225087551735116,0.277300222858962,0.934734161095192,0.780961477236549,0,3.3933,0,2,1,480,4,5429.250084832032,0.8333333333333334,D,3109,1150,79,4338,0,0.7166897187644076,22843.0,24108.0,10729.0,45507.0,48188.0,,3915.4449966,2.2827545803251903,0.166,0.257,0.181,0.221,0.033,0.04,0.7529,0.4476,0.7822,0.5769,0.7516,,12,9,119.4,50.747207511,13.344981235,504.7955578,0.1146929080420766,0.1219543472685304,0.0393700787401574,0.274968894921389,0.2930238522698127,0.1023622047244094,0.2111752064246126,0.2019748653500897,0.1889763779527559,0.2539305508426648,0.2424980764298538,0.2755905511811024,0.3068657391697771,0.2909720441138753,0.3700787401574803,0.4105870376654225,0.3906129776865863,0.5826771653543307,0.0,0.17,0.17,,0.49276609371014,0.37524737076853,1.2,0.621446391264483,0.53123186319216,0.326406525291961,0.772727272727273,0.845736053762555,0.15,0.06,0.015024724344824936,-0.119,0.063,-0.06099999999999994,-0.07200000000000009,0.133,0.082584268528373,-0.1439999999999999,13379.0,,
California,Mono,"Mono, California",6051,0.32229827790152854,0.1355733474576271,4196.00128,15.997655,14444,13019,118,0.6185434253827443,0.893,0.711,0.2020317642008871,0.301,0.066,0.83,0.843,1.0,0.113,0.113,0.0,0.055,0.0409999999999999,0.0,0.034,0.0279999999999999,0.0,1.9,92.66666778523488,22.7889606903164,29.86673058485139,38.14551737451738,7.96830115830116,61.72200772200772,0.966889525628781,0.384272524673671,0.449219993632601,0.201846545686087,0.996497930595352,0.675581025151226,0,1.3847,0,2,0,1269,4,8785.654943229023,0.3152088258471237,D,2513,4013,211,6737,0,0.3730146949680867,34552.0,37131.0,33432.0,62260.0,64594.0,,3048.9851335,4.648759957622142,0.104,0.143,0.065,0.349,0.043,0.026,0.1777,0.0045,0.8762,0.29,0.1408,,9,5,35.3,,10.450703741,262.06203331,0.0587787316532816,0.0607573546355326,0.0169491525423728,0.1613126557740238,0.1681388739534526,0.059322033898305,0.1998061478814732,0.1955603348951532,0.2033898305084746,0.2685544170589864,0.2513249865581073,0.3220338983050847,0.3431874826917751,0.3250633689223443,0.4661016949152542,0.4918997507615619,0.4753821338044396,0.635593220338983,0.0,0.41,0.43,,0.422501764032934,0.373859941325999,0.551724137931034,0.603844931491615,0.268366735993455,0.289668407994052,1.01785714285714,0.941860115369538,0.12,0.05,0.18672493044390143,0.18200000000000005,0.235,-0.15700000000000003,0.113,0.0409999999999999,0.0438082020931598,0.0279999999999999,3699.0,,
California,Monterey,"Monterey, California",6053,0.12395342374045695,0.12892107621910487,44568.073273,1929.948511,434061,359555,14970,0.4534834779220592,0.8190000000000001,0.879,0.1616611789492925,0.327,0.183,0.853,0.861,0.865,0.064,0.0579999999999999,0.067,0.0819999999999999,0.079,0.067,0.049,0.049,0.1,2.4,146.20137494998,22.75452070828332,28.72674069627851,42.23745411985018,13.67257584269663,39.33957553058676,0.793377905125756,0.477554918815664,0.408468640560331,0.168736071314868,0.998408150270615,0.624005093919134,21,1.8661,4,54,2,43057,342,9919.57351616478,0.7942959332977216,D,46299,113953,3631,163883,0,0.2825125241788349,30073.0,39029.0,23780.0,71015.0,78062.0,63813.0,3281.7191083,132.0076416364632,0.141,0.128,0.089,0.6970000000000001,0.188,0.047,0.5828,0.3477,0.993,0.8399,0.799,0.24,24,17,50.0,52.692614106,221.09669213,420.63614456,0.0576370602288618,0.0583220925866696,0.0476953907815631,0.1399135144599491,0.1416445328252979,0.1118904475617902,0.2893210862067774,0.2946503316599685,0.2267201068804275,0.3584404035377516,0.3628318337945516,0.2959919839679358,0.4308726192862293,0.4349209439445982,0.3710754843019372,0.5700097451740654,0.5728108356162479,0.52812291249165,1.0,0.46,0.49,0.33,0.385856788699724,0.379244523587208,0.64951768488746,0.567988279584296,0.294538316125414,0.308196095271823,0.839285714285714,0.777275359883506,0.12,0.05,-0.004967652478647916,-0.05999999999999994,0.14400000000000002,-0.0040000000000000036,-0.009000000000000105,0.011999999999999997,0.010626701805106498,-0.051000000000000004,15249.0,14249.0,0.15999999999999998
